project name,AGE,noFiles,LoC,LoCbyFiles,noCommits,noPRs,noMergedPRs,poMergedPRs,noRejectedPRs,poRejectedPRs,ICT,PRT,IPRT,IMPRT,PoMPRTW,MICT,MPRT,MIPRT,MIMPRT,poMMPRTW,noCommiters,noPRsDF,poPRsDF,forks,commitsByPR,commentsByPR,changedFilesByPR,additionsByPR,deletionsByPR,target
BuildCraft,2601,2366,174108,73.58748943364328,5956,990,444,0.4484848484848485,526,0.5313131313131313,11.802777777777777,3,60.26555555555556,128.22027777777777,0.29870319355382263,1.1355555555555557,2,16.146944444444443,23.35611111111111,0.2857142857142857,259,0,0.0,509,3.398989898989899,3.117171717171717,16.711111111111112,257.6050505050505,184.18080808080808,CP
libopencm3,2599,1082,102067,94.33179297597043,2559,726,108,0.1487603305785124,540,0.743801652892562,33.781666666666666,84,85.59777777777778,559.3552777777778,0.050569749291217186,1.0,417,41.69694444444444,57.261944444444445,0.0,255,723,99.58677685950413,960,3.2520661157024793,3.115702479338843,9.287878787878787,447.77134986225894,118.63498622589532,NCP
puppetlabs-postgresql,2598,185,15820,85.51351351351352,1949,952,457,0.4800420168067227,472,0.4957983193277311,30.619722222222222,21,62.6875,130.39277777777778,0.21553870774857686,3.915277777777778,0,25.535,46.05166666666666,0.16666666666666666,341,0,0.0,608,2.2247899159663866,2.5115546218487395,3.9611344537815127,68.46953781512605,36.32457983193277,CP
realm-java,2597,1245,198072,159.09397590361445,16469,2240,1139,0.5084821428571429,1042,0.46517857142857144,3.7830555555555554,11,18.32111111111111,35.69166666666666,0.28722260346210055,0.3258333333333333,0,5.276111111111111,5.434722222222222,0.29411764705882354,133,1452,64.82142857142857,1781,7.180357142857143,2.8294642857142858,9.79642857142857,285.5004464285714,115.91517857142857,CP
sensu-puppet,2597,393,41441,105.44783715012723,1654,732,450,0.6147540983606558,271,0.3702185792349727,36.434444444444445,22,82.46194444444444,132.7,0.2253062456426914,2.0,887,27.139166666666668,18.920833333333334,0.1,196,631,86.20218579234972,293,2.7226775956284155,2.318306010928962,5.801912568306011,132.11748633879782,78.49590163934427,NCP
azure-sdk-for-python,2593,38571,11962159,310.1334940758601,12834,4287,2488,0.5803592255656637,1685,0.39304875204105433,3.776388888888889,15,11.306111111111111,17.25027777777778,0.22293202538856585,0.21972222222222224,3,1.298888888888889,1.306111111111111,0.23076923076923078,222,0,0.0,1751,3.596454397014229,2.0447865640307907,126.98950314905528,6740.014695591322,2661.724749241894,CP
xp,2591,5320,333014,62.596616541353384,13658,3961,2151,0.543044685685433,1731,0.43701085584448374,2.751388888888889,1,9.486944444444445,17.397222222222222,0.5382348768108997,0.30916666666666665,0,1.3466666666666667,1.845,0.6376811594202898,29,2702,68.21509719767735,32,3.0113607674829588,0.424135319363797,13.796516031305226,337.56627114365057,181.82782125725828,CP
ares-project,2590,265,40977,154.6301886792453,5153,797,655,0.821831869510665,138,0.17314930991217065,4.746111111111111,3,30.688055555555557,26.173055555555557,0.6130171248379107,0.2925,0,5.998888888888889,4.474722222222222,0.6666666666666666,46,778,97.61606022584692,49,7.867001254705144,2.1442910915934754,13.707653701380176,680.7854454203263,1033.4491844416561,NCP
Vireo,2583,1170,75303,64.36153846153846,5004,865,704,0.8138728323699422,154,0.17803468208092485,12.211388888888889,6,64.48222222222222,66.64527777777778,0.36695313523141737,0.37777777777777777,0,4.0280555555555555,0.6613888888888889,0.25,34,0,0.0,29,28.828901734104047,0.11445086705202312,32.69826589595376,936.3583815028902,691.4693641618497,CP
wire,2580,398,74923,188.24874371859298,3213,742,418,0.5633423180592992,302,0.40700808625336926,26.320833333333333,41,83.08972222222222,147.81805555555556,0.17358221548214267,1.261388888888889,0,31.69388888888889,27.5275,0.06666666666666667,139,696,93.80053908355795,318,4.928571428571429,5.416442048517521,8.471698113207546,299.9380053908356,286.52291105121293,NCP
oc-server3,2578,3138,327672,104.4206500956023,4122,745,490,0.6577181208053692,249,0.33422818791946307,14.469166666666666,4,78.1613888888889,118.39416666666666,0.35947912201096927,0.57,0,11.645277777777778,13.63111111111111,0.3333333333333333,38,391,52.48322147651007,45,2.32751677852349,0.7879194630872484,28.56510067114094,1332.7718120805368,985.7194630872483,NCP
krb5,2575,1827,363756,199.10016420361248,3494,920,413,0.4489130434782609,460,0.5,18.126666666666665,15,65.85083333333333,113.13694444444445,0.20680464521291192,0.8219444444444445,0,27.75611111111111,28.872777777777777,0.0,112,916,99.56521739130434,347,2.0543478260869565,3.639130434782609,6.792391304347826,167.10978260869564,181.17717391304348,NCP
webknossos,2573,1480,242686,163.97702702702702,10694,1256,1181,0.9402866242038217,41,0.03264331210191083,4.6594444444444445,4,13.857777777777779,14.530277777777778,0.7222906972473093,0.20416666666666666,4,2.790277777777778,2.1069444444444443,0.7692307692307693,17,1194,95.06369426751591,12,8.589171974522293,1.0756369426751593,10.297770700636942,463.1799363057325,366.3797770700637,CP
nilavu,2570,2127,184692,86.83215796897038,1908,723,399,0.5518672199170125,316,0.43706777316735823,14.636944444444444,0,29.9875,53.430277777777775,0.5417874614895094,0.4822222222222222,0,4.9175,7.445,0.5,26,147,20.33195020746888,168,4.063623789764868,0.17012448132780084,24.991701244813278,1284.134163208852,1250.881051175657,NCP
subscription-manager,2570,445,100425,225.67415730337078,12866,2043,1487,0.7278511992168379,520,0.2545276554087127,6.334722222222222,5,30.177777777777777,41.464444444444446,0.454549787848263,0.3761111111111111,0,11.355833333333333,5.129444444444444,0.5,107,0,0.0,106,2.4419970631424377,1.822809593734704,3.7229564366128245,553.4082232011748,455.98923152227115,CP
yast-installation,2569,358,29668,82.87150837988827,5984,766,548,0.7154046997389034,197,0.25718015665796345,24.74222222222222,2,79.40083333333334,110.98083333333334,0.570478454136651,0.9680555555555556,0,27.587777777777777,29.614722222222223,0.6666666666666666,71,575,75.06527415143603,46,5.331592689295039,2.4921671018276763,5.069190600522194,100.80678851174935,82.64751958224544,NCP
yast-network,2569,581,35874,61.74526678141136,5259,797,531,0.6662484316185696,242,0.30363864491844417,29.133055555555558,6,76.06611111111111,114.08166666666666,0.37684082076238945,1.136111111111111,1,30.344166666666666,28.405277777777776,0.42857142857142855,59,478,59.97490589711418,33,9.452948557089083,3.190715181932246,6.646173149309912,161.94730238393979,120.41781681304893,NCP
hawkthorne-journey,2567,716,76169,106.38128491620111,2475,980,576,0.5877551020408164,387,0.3948979591836735,19.790555555555557,10,50.214444444444446,84.87416666666667,0.1784689046472406,0.8402777777777778,4,4.873888888888889,2.6863888888888887,0.0,47,933,95.20408163265306,451,6.3795918367346935,2.9316326530612247,13.514285714285714,256.74897959183676,114.32857142857142,CP
shoes4,2563,575,26480,46.052173913043475,3890,731,410,0.560875512995896,301,0.4117647058823529,15.465555555555556,6,76.6536111111111,136.9775,0.32611834812257395,0.6741666666666667,0,26.90361111111111,33.623888888888885,0.2857142857142857,92,3,0.4103967168262654,193,4.045143638850889,4.785225718194255,11.027359781121751,106.96169630642954,64.48700410396717,NCP
sharetribe,2562,3756,467066,124.35197018104367,31850,3150,1631,0.5177777777777778,1417,0.4498412698412698,3.8216666666666668,3,19.109166666666667,34.07222222222222,0.38715836018935984,0.049444444444444444,0,3.413611111111111,3.95,0.45454545454545453,122,2912,92.44444444444444,1289,5.426984126984127,0.4688888888888889,9.021587301587301,191.00063492063492,108.69396825396825,CP
pythran,2558,4315,433413,100.4433371958285,5528,849,509,0.5995288574793876,313,0.36866902237926974,11.611666666666666,10,71.68083333333334,119.5411111111111,0.34740938019460943,0.0961111111111111,4,37.07694444444444,42.04972222222222,0.3333333333333333,52,812,95.64193168433451,186,3.227326266195524,3.088339222614841,75.39104829210837,2994.7903415783276,2147.683156654888,NCP
munin,2556,654,69770,106.68195718654434,6859,747,340,0.45515394912985274,382,0.5113788487282463,19.69,38,81.81277777777778,179.185,0.1648300686494452,0.6927777777777778,0,26.760277777777777,25.960555555555555,0.045454545454545456,282,221,29.58500669344043,473,4.543507362784471,1.4136546184738956,6.232931726907631,103.66131191432396,76.79518072289157,NCP
nuxeo-drive,2555,516,67096,130.03100775193798,10793,919,760,0.8269858541893362,141,0.15342763873775844,5.684166666666667,6,64.27416666666667,77.71416666666667,0.363564214802926,0.10055555555555555,0,15.701666666666666,6.4527777777777775,0.2222222222222222,55,919,100.0,51,3.3035908596300327,1.1251360174102285,8.115342763873775,155.85527747551686,124.10446137105549,NCP
server,2554,761,144797,190.27201051248358,42630,8050,5515,0.6850931677018633,2341,0.29080745341614905,1.7902777777777779,4,6.398333333333333,9.294722222222223,0.5129075179679462,0.19444444444444445,0,1.2502777777777778,1.243611111111111,0.5904761904761905,196,590,7.329192546583851,21,0.9716770186335404,0.036521739130434785,1.7197515527950311,29.223354037267082,21.256273291925467,NCP
WALinuxAgent,2550,377,53028,140.657824933687,2060,737,550,0.746268656716418,171,0.23202170963364993,22.45916666666667,6,61.60527777777778,82.03416666666666,0.3997991520928257,1.6702777777777778,0,21.202222222222222,19.059166666666666,0.46153846153846156,125,538,72.99864314789689,379,3.271370420624152,1.3459972862957938,4.913161465400272,131.11668928086837,58.62143826322931,NCP
candlepin,2549,1798,262596,146.04894327030033,17784,2301,1489,0.6471099521946979,763,0.3315949587136028,4.942777777777778,5,26.567777777777778,41.01027777777777,0.45883288738824635,0.3055555555555556,8,12.235833333333334,7.7780555555555555,0.47619047619047616,78,1732,75.27162103433291,60,2.434593654932638,2.1838331160365057,11.198174706649283,373.79530638852674,190.5606258148631,CP
airmozilla,2549,857,114089,133.1260210035006,2472,789,303,0.3840304182509506,472,0.5982256020278834,21.101944444444445,4,64.2125,167.1313888888889,0.22900618398096265,0.7588888888888888,0,6.236944444444444,12.326944444444445,0.0,50,784,99.36628643852978,101,1.487959442332066,1.4955640050697085,12.64765525982256,564.3954372623574,581.3992395437263,NCP
UniversalMediaServer,2549,876,153237,174.92808219178082,14018,909,491,0.5401540154015402,374,0.41144114411441146,4.351111111111111,59,66.90277777777777,124.00138888888888,0.14279133121484675,0.18138888888888888,217,30.89527777777778,42.14333333333333,0.06666666666666667,95,4,0.44004400440044,426,9.418041804180419,9.446644664466447,13.008800880088009,726.6017601760176,192.27502750275028,CP
pentaho-commons-gwt-modules,2548,358,183966,513.8715083798883,1991,711,567,0.7974683544303798,141,0.19831223628691982,47.83333333333333,1,78.28194444444445,98.15805555555555,0.5913584808265662,2.1283333333333334,0,18.410555555555554,18.494444444444444,0.6666666666666666,110,576,81.0126582278481,158,1.20112517580872,0.9226441631504922,7.825597749648383,615.8537271448664,101.09282700421942,NCP
alloy,2547,2326,143132,61.535683576956146,3256,878,454,0.5170842824601367,396,0.4510250569476082,18.655277777777776,26,69.17944444444444,133.7461111111111,0.2084549439469097,0.9080555555555555,0,21.073888888888888,20.59861111111111,0.08333333333333333,114,778,88.61047835990888,928,2.15375854214123,1.5056947608200455,14.725512528473804,359.249430523918,79.84282460136674,CP
travis-web,2539,1548,127505,82.36757105943153,16045,1610,1133,0.7037267080745342,429,0.26645962732919254,3.7827777777777776,13,37.52388888888889,51.71277777777778,0.2748677131485038,0.1827777777777778,16,9.149444444444445,8.303055555555556,0.3,145,1573,97.70186335403727,333,6.090062111801243,1.293167701863354,12.185714285714285,349.2086956521739,401.51428571428573,CP
shiny,2536,625,104325,166.92,5006,708,611,0.8629943502824858,72,0.1016949152542373,2.948888888888889,3,20.81361111111111,24.11722222222222,0.7440062320432367,0.07777777777777778,0,3.2891666666666666,3.2380555555555555,0.75,33,0,0.0,1799,1.7005649717514124,0.8206214689265536,1.9293785310734464,118.545197740113,30.84463276836158,NCP
cloud_controller_ng,2535,4088,422396,103.32583170254404,14512,738,407,0.551490514905149,313,0.4241192411924119,4.288611111111111,16,75.18027777777777,136.2577777777778,0.23238545373750405,0.47694444444444445,11,32.463055555555556,34.522222222222226,0.18181818181818182,753,0,0.0,354,3.1883468834688347,3.940379403794038,13.300813008130081,202.36856368563684,62.09756097560975,NCP
appinventor-sources,2531,5676,562878,99.16807610993658,2533,907,256,0.2822491730981257,563,0.6207276736493936,26.073888888888888,34,63.994166666666665,226.44083333333333,0.07860593470507977,5.278333333333333,0,25.128333333333334,24.297777777777778,0.0,198,752,82.91069459757442,1936,7.126791620727674,4.200661521499449,52.86438809261301,9331.265711135611,98.9239250275634,NCP
jbosstools-website,2529,790,50274,63.63797468354431,2757,868,315,0.3629032258064516,544,0.6267281105990783,22.004444444444445,4,67.71694444444444,186.59777777777776,0.4060760523273936,0.36777777777777776,3,15.5775,38.22638888888889,0.3333333333333333,67,0,0.0,99,1.381336405529954,1.1612903225806452,4.703917050691245,77.3168202764977,32.913594470046085,NCP
aerogear.org,2523,1149,346544,301.6048738033072,3334,760,252,0.33157894736842103,491,0.6460526315789473,17.274166666666666,7,75.59833333333333,228.25861111111112,0.18281217643566963,0.2336111111111111,0,17.73111111111111,50.78,0.0,59,641,84.34210526315789,52,4.568421052631579,2.8960526315789474,30.073684210526316,2718.823684210526,2419.557894736842,NCP
sitespeed.io,2522,544,137822,253.34926470588235,6292,752,513,0.6821808510638298,208,0.2765957446808511,7.848333333333334,11,64.12555555555555,93.99083333333334,0.29874022698597436,0.3713888888888889,0,21.190277777777776,21.54,0.25,103,0,0.0,582,2.4680851063829787,0.8763297872340425,4.1236702127659575,110.05585106382979,59.723404255319146,NCP
cartodb,2521,6356,952056,149.78854625550662,65151,6083,3367,0.5535097813578826,2520,0.4142692750287687,0.8438888888888889,4,9.040277777777778,14.528333333333334,0.3538288899103264,0.08944444444444444,0,1.3769444444444445,1.4952777777777777,0.4444444444444444,178,5761,94.70655926352129,673,13.025316455696203,2.9324346539536412,11.492684530659215,399.45240835114254,178.92733848430052,CP
Catty,2519,2548,758341,297.62205651491365,5983,797,398,0.4993726474278545,384,0.48180677540777916,10.1,8,60.21083333333333,121.49638888888889,0.2760638681083056,0.5733333333333334,0,18.965555555555557,23.285833333333333,0.2,46,14,1.7565872020075282,85,6.979924717691342,0.2233375156838143,34.008782936010036,1215.4491844416561,416.10664993726476,NCP
archivesspace,2517,3220,535439,166.28540372670807,7585,771,551,0.7146562905317769,219,0.2840466926070039,7.920555555555556,4,74.04166666666667,105.9786111111111,0.1987979009270401,0.19444444444444445,0,8.570555555555556,5.455,0.0,14,0,0.0,4,0.03631647211413749,0.040207522697795074,0.07652399481193256,1.178988326848249,0.16990920881971466,NCP
prism,2516,1122,78428,69.90017825311944,2165,742,403,0.5431266846361186,285,0.38409703504043125,23.674722222222222,70,69.07805555555555,91.38916666666667,0.08232449425967141,0.8983333333333333,31,20.509722222222223,8.920555555555556,0.0,249,316,42.58760107816711,1289,3.973045822102426,3.2735849056603774,7.599730458221024,251.49595687331535,26.070080862533693,NCP
odemis,2515,664,205142,308.94879518072287,8678,907,844,0.9305402425578831,30,0.03307607497243661,10.21,3,29.895,31.052500000000002,0.7576148961277069,0.5297222222222222,0,4.342222222222222,2.2180555555555554,0.8064516129032258,26,298,32.8555678059537,36,0.7375964718853363,0.07938257993384785,1.3131201764057332,91.89195148842337,31.276736493936053,NCP
argo,2515,996,41365,41.53112449799197,6825,816,421,0.5159313725490197,374,0.4583333333333333,10.355277777777777,5,73.71388888888889,140.57527777777779,0.3415355827360069,0.026111111111111113,0,3.7577777777777777,5.722777777777778,0.2222222222222222,24,1,0.12254901960784313,5,3.269607843137255,1.8198529411764706,6.474264705882353,161.38235294117646,94.31617647058823,NCP
travis-api,2508,1092,69599,63.735347985347985,6305,793,563,0.7099621689785625,179,0.2257250945775536,9.550277777777778,16,75.64583333333333,106.49972222222222,0.2753367779534137,0.30722222222222223,0,23.682777777777776,23.425833333333333,0.23076923076923078,76,730,92.05548549810845,201,4.909205548549811,1.1904161412358134,7.6015132408575035,226.40857503152586,82.96343001261035,NCP
undertow,2507,1466,156659,106.86152796725784,6214,760,312,0.4105263157894737,414,0.5447368421052632,9.675,10,79.12194444444444,192.2697222222222,0.21969244765011542,0.5144444444444445,0,30.584444444444443,45.75944444444444,0.15384615384615385,207,643,84.60526315789474,963,10.223684210526315,3.6447368421052633,9.590789473684211,493.36315789473684,118.77631578947368,NCP
